cat,group,date,oil,water,liquid,bhp,status,start_lag,coef,is_base
I1,I,22,,0.002533,0.002533,37752755.10009483,1.0,16.0,0.5,False
I2,I,22,,0.001267,0.001267,33937380.908351526,1.0,16.0,0.5,False
I3,I,22,,0.0019,0.0019,35383182.60785491,1.0,16.0,0.5,False
P1,P,23,-0.0005589719117554,-0.0018683841651745,-0.00242735607693,20000000.0,1.0,16.0,0.5,False
P2,P,23,-0.0003781090452661,-0.0029574958046173,-0.0033356048498835,20000000.0,1.0,16.0,0.5,False
I1,I,23,,0.002533,0.002533,37422376.19597156,1.0,16.0,0.5,False
I2,I,23,,0.001267,0.001267,33631850.76411563,1.0,16.0,0.5,False
I3,I,23,,0.0019,0.0019,35057392.055716515,1.0,16.0,0.5,False
P1,P,24,-0.0005202732912684,-0.0019151591698394,-0.0024354324611078,20000000.0,1.0,16.0,0.5,False
P2,P,24,-0.0003543048040343,-0.0029644695729763,-0.0033187743770106,20000000.0,1.0,16.0,0.5,False
I1,I,24,,0.002533,0.002533,37116583.42501686,1.0,16.0,0.5,False
I2,I,24,,0.001267,0.001267,33349633.489313237,1.0,16.0,0.5,False
I3,I,24,,0.0019,0.0019,34757702.26434308,1.0,16.0,0.5,False
P1,P,25,-0.000486595813049,-0.001957102559009,-0.0024436983720581,20000000.0,1.0,16.0,0.5,False
P2,P,25,-0.0003330997816725,-0.0029692898746089,-0.0033023896562814,20000000.0,1.0,16.0,0.5,False
I1,I,25,,0.002533,0.002533,36835090.473914266,1.0,16.0,0.5,False
I2,I,25,,0.001267,0.001267,33090267.64217778,1.0,16.0,0.5,False
I3,I,25,,0.0019,0.0019,34483041.25929604,1.0,16.0,0.5,False
P1,P,26,-0.0004570128717199,-0.0019949014664771,-0.002451914338197,20000000.0,1.0,16.0,0.5,False
P2,P,26,-0.0003140709854612,-0.0029729318224268,-0.003287002807888,20000000.0,1.0,16.0,0.5,False
I1,I,26,,0.002533,0.002533,36576134.91063322,1.0,16.0,0.5,False
I2,I,26,,0.001267,0.001267,32851989.648118645,1.0,16.0,0.5,False
I3,I,26,,0.0019,0.0019,34231222.86864988,1.0,16.0,0.5,False
P1,P,27,-0.0004307910896404,-0.0020291538115867,-0.0024599449012272,20000000.0,1.0,16.0,0.5,False
P2,P,27,-0.0002968902926888,-0.0029758529999714,-0.0032727432926603,20000000.0,1.0,16.0,0.5,False
I1,I,27,,0.002533,0.002533,36337626.24457492,1.0,16.0,0.5,False
I2,I,27,,0.001267,0.001267,32632794.917957604,1.0,16.0,0.5,False
I3,I,27,,0.0019,0.0019,33999926.829839595,1.0,16.0,0.5,False
P1,P,28,-0.0004073736586005,-0.0020603006675485,-0.002467674326149,20000000.0,1.0,16.0,0.5,False
P2,P,28,-0.0002813162201412,-0.0029782857766627,-0.0032596019968039,20000000.0,1.0,16.0,0.5,False
I1,I,28,,0.002533,0.002533,36117660.89717672,1.0,16.0,0.5,False
I2,I,28,,0.001267,0.001267,32430887.82100908,1.0,16.0,0.5,False
I3,I,28,,0.0019,0.0019,33787117.02641295,1.0,16.0,0.5,False
P1,P,29,-0.0003863109751067,-0.0020887549717773,-0.0024750659468841,20000000.0,1.0,16.0,0.5,False
P2,P,29,-0.0002671685578382,-0.0029803405816093,-0.0032475091394476,20000000.0,1.0,16.0,0.5,False
I1,I,29,,0.002533,0.002533,35914510.55905946,1.0,16.0,0.5,False
I2,I,29,,0.001267,0.001267,32244651.670498244,1.0,16.0,0.5,False
I3,I,29,,0.0019,0.0019,33590988.28173176,1.0,16.0,0.5,False
P1,P,0,-0.0016212793357458,0.0,-0.0016212793357458,20000000.0,1.0,20.0,0.5,False
P2,P,0,-0.0019034995257132,0.0,-0.0019034995257132,20000000.0,1.0,20.0,0.5,False
I1,I,0,,0.002533,0.002533,40189871.29720092,1.0,20.0,0.5,False
I2,I,0,,0.001267,0.001267,36654942.34321034,1.0,20.0,0.5,False
I3,I,0,,,,,0.0,20.0,0.5,False
P1,P,1,-0.001501636314723,0.0,-0.001501636314723,20000000.0,1.0,20.0,0.5,False
P2,P,1,-0.0017470400237067,0.0,-0.0017470400237067,20000000.0,1.0,20.0,0.5,False
I1,I,1,,0.002533,0.002533,40242918.4566048,1.0,20.0,0.5,False
I2,I,1,,0.001267,0.001267,36663866.639836974,1.0,20.0,0.5,False
I3,I,1,,,,,0.0,20.0,0.5,False
P1,P,2,-0.001492829541189,0.0,-0.001492829541189,20000000.0,1.0,20.0,0.5,False
P2,P,2,-0.0017249606375624,0.0,-0.0017249606375624,20000000.0,1.0,20.0,0.5,False
I1,I,2,,0.002533,0.002533,40580299.81507061,1.0,20.0,0.5,False
I2,I,2,,0.001267,0.001267,36899162.93818008,1.0,20.0,0.5,False
I3,I,2,,,,,0.0,20.0,0.5,False
P1,P,3,-0.001512521867102,0.0,-0.001512521867102,20000000.0,1.0,20.0,0.5,False
P2,P,3,-0.0017402735244416,0.0,-0.0017402735244416,20000000.0,1.0,20.0,0.5,False
I1,I,3,,0.002533,0.002533,40828910.958140165,1.0,20.0,0.5,False
I2,I,3,,0.001267,0.001267,37084216.90147405,1.0,20.0,0.5,False
I3,I,3,,,,,0.0,20.0,0.5,False
P1,P,4,-0.0015405344529416,0.0,-0.0015405344529416,20000000.0,1.0,20.0,0.5,False
P2,P,4,-0.0017687754075148,0.0,-0.0017687754075148,20000000.0,1.0,20.0,0.5,False
I1,I,4,,0.002533,0.002533,41008433.46151792,1.0,20.0,0.5,False
I2,I,4,,0.001267,0.001267,37226562.687533855,1.0,20.0,0.5,False
I3,I,4,,,,,0.0,20.0,0.5,False
P1,P,5,-0.0016533132031781,0.0,-0.0016533132031781,20000000.0,1.0,20.0,0.5,False
P2,P,5,-0.001768083750664,-6.397042410441913e-05,-0.0018320541747684,20000000.0,1.0,20.0,0.5,False
I1,I,5,,0.002533,0.002533,41577600.23982868,1.0,20.0,0.5,False
I2,I,5,,0.001267,0.001267,37735735.87040266,1.0,20.0,0.5,False
I3,I,5,,,,,0.0,20.0,0.5,False
P1,P,6,-0.0017244038092041,0.0,-0.0017244038092041,20000000.0,1.0,20.0,0.5,False
P2,P,6,-0.0015531762236197,-0.0004006694971408,-0.0019538457207606,20000000.0,1.0,20.0,0.5,False
I1,I,6,,0.002533,0.002533,41665651.06657715,1.0,20.0,0.5,False
I2,I,6,,0.001267,0.001267,37773621.47240812,1.0,20.0,0.5,False
I3,I,6,,,,,0.0,20.0,0.5,False
P1,P,7,-0.0017304310455429,-1.2936817230304054e-06,-0.0017317247272659,20000000.0,1.0,20.0,0.5,False
P2,P,7,-0.0013308473732824,-0.0008037862967118,-0.0021346336699943,20000000.0,1.0,20.0,0.5,False
I1,I,7,,0.002533,0.002533,41362394.10121459,1.0,20.0,0.5,False
I2,I,7,,0.001267,0.001267,37431027.234295,1.0,20.0,0.5,False
I3,I,7,,,,,0.0,20.0,0.5,False
P1,P,8,-0.0016151103437654,-8.223242448219831e-05,-0.0016973427682476,20000000.0,1.0,20.0,0.5,False
P2,P,8,-0.0011535169502616,-0.0011180412544051,-0.0022715582046667,20000000.0,1.0,20.0,0.5,False
I1,I,8,,0.002533,0.002533,40822330.69447494,1.0,20.0,0.5,False
I2,I,8,,0.001267,0.001267,36877466.37917666,1.0,20.0,0.5,False
I3,I,8,,,,,0.0,20.0,0.5,False
P1,P,9,-0.0014598217768642,-0.0002669317073136,-0.0017267534841778,20000000.0,1.0,20.0,0.5,False
P2,P,9,-0.0010072088577064,-0.0013311047175892,-0.0023383135752956,20000000.0,1.0,20.0,0.5,False
I1,I,9,,0.002533,0.002533,40081402.49140975,1.0,20.0,0.5,False
I2,I,9,,0.001267,0.001267,36153947.04298202,1.0,20.0,0.5,False
I3,I,9,,,,,0.0,20.0,0.5,False
P1,P,10,-0.0013117222820095,-0.0004381144091153,-0.0017498366911249,20000000.0,1.0,20.0,0.5,False
P2,P,10,-0.0008833080023865,-0.0014661838139207,-0.0023494918163073,20000000.0,1.0,20.0,0.5,False
I1,I,10,,0.002533,0.002533,39248949.67978458,1.0,20.0,0.5,False
I2,I,10,,0.001267,0.001267,35355668.99696228,1.0,20.0,0.5,False
I3,I,10,,,,,0.0,20.0,0.5,False
P1,P,11,-0.0011772157452207,-0.0005629723088268,-0.0017401880540475,20000000.0,1.0,20.0,0.5,False
P2,P,11,-0.000779954762752,-0.0015534607343648,-0.0023334154971168,20000000.0,1.0,20.0,0.5,False
I1,I,11,,0.002533,0.002533,38447910.15726566,1.0,20.0,0.5,False
I2,I,11,,0.001267,0.001267,34591962.24002269,1.0,20.0,0.5,False
I3,I,11,,,,,0.0,20.0,0.5,False
P1,P,12,-0.0010562510209768,-0.000655971997548,-0.0017122230185248,20000000.0,1.0,20.0,0.5,False
P2,P,12,-0.0006954211662259,-0.0016159069587665,-0.0023113281249925,20000000.0,1.0,20.0,0.5,False
I1,I,12,,0.002533,0.002533,37741387.50786175,1.0,20.0,0.5,False
I2,I,12,,0.001267,0.001267,33920172.90965641,1.0,20.0,0.5,False
I3,I,12,,,,,0.0,20.0,0.5,False
P1,P,13,-0.0009542894608096,-0.0007297965213632,-0.0016840859821729,20000000.0,1.0,20.0,0.5,False
P2,P,13,-0.0006264157749481,-0.0016653324648093,-0.0022917482397575,20000000.0,1.0,20.0,0.5,False
I1,I,13,,0.002533,0.002533,37135337.7242488,1.0,20.0,0.5,False
I2,I,13,,0.001267,0.001267,33345759.448623564,1.0,20.0,0.5,False
I3,I,13,,,,,0.0,20.0,0.5,False
P1,P,14,-0.0008703043296107,-0.0007904509879014,-0.0016607553175122,20000000.0,1.0,20.0,0.5,False
P2,P,14,-0.0005695205779396,-0.0017068667402559,-0.0022763873181956,20000000.0,1.0,20.0,0.5,False
I1,I,14,,0.002533,0.002533,36615767.716016464,1.0,20.0,0.5,False
I2,I,14,,0.001267,0.001267,32855237.482113708,1.0,20.0,0.5,False
I3,I,14,,,,,0.0,20.0,0.5,False
P1,P,15,-0.0007991641258638,-0.0008432272888003,-0.0016423914146641,20000000.0,1.0,20.0,0.5,False
P2,P,15,-0.0005219807216062,-0.0017427655241215,-0.0022647462457278,20000000.0,1.0,20.0,0.5,False
I1,I,15,,0.002533,0.002533,36166208.71690221,1.0,20.0,0.5,False
I2,I,15,,0.001267,0.001267,32432679.809899773,1.0,20.0,0.5,False
I3,I,15,,,,,0.0,20.0,0.5,False
P1,P,16,-0.0007366969825345,-0.0008926634160939,-0.0016293603986285,20000000.0,1.0,20.0,0.5,False
P2,P,16,-0.0004816278396034,-0.0017737601584646,-0.002255387998068,20000000.0,1.0,20.0,0.5,False
I1,I,16,,0.002533,0.002533,35771092.21574085,1.0,20.0,0.5,False
I2,I,16,,0.001267,0.001267,32063144.318276763,1.0,20.0,0.5,False
I3,I,16,,,,,0.0,20.0,0.5,False
P1,P,17,-0.0006808638871577,-0.0009407352662311,-0.0016215991533888,20000000.0,1.0,20.0,0.5,False
P2,P,17,-0.0004467582590228,-0.0018002050237149,-0.0022469632827377,20000000.0,1.0,20.0,0.5,False
I1,I,17,,0.002533,0.002533,35417118.5249898,1.0,20.0,0.5,False
I2,I,17,,0.001267,0.001267,31733779.031057917,1.0,20.0,0.5,False
I3,I,17,,,,,0.0,20.0,0.5,False
P1,P,18,-0.0006309128459267,-0.000987501936923,-0.0016184147828498,20000000.0,1.0,20.0,0.5,False
P2,P,18,-0.0004161287999937,-0.0018223197537765,-0.0022384485537702,20000000.0,1.0,20.0,0.5,False
I1,I,18,,0.002533,0.002533,35094358.99821947,1.0,20.0,0.5,False
I2,I,18,,0.001267,0.001267,31434895.55823746,1.0,20.0,0.5,False
I3,I,18,,,,,0.0,20.0,0.5,False
P1,P,19,-0.0005864316174796,-0.0010322438360635,-0.0016186754535431,20000000.0,1.0,20.0,0.5,False
P2,P,19,-0.000388985036685,-0.0018402312890043,-0.0022292163256893,20000000.0,1.0,20.0,0.5,False
I1,I,19,,0.002533,0.002533,34796734.51829879,1.0,20.0,0.5,False
I2,I,19,,0.001267,0.001267,31160477.11413506,1.0,20.0,0.5,False
I3,I,19,,,,,0.0,20.0,0.5,False
P1,P,20,-0.0005469197618161,-0.0010742445631832,-0.0016211643249994,20000000.0,1.0,20.0,0.5,False
P2,P,20,-0.0003648320810575,-0.0018543412683829,-0.0022191733494404,20000000.0,1.0,20.0,0.5,False
I1,I,20,,0.002533,0.002533,34521332.29417766,1.0,20.0,0.5,False
I2,I,20,,0.001267,0.001267,30907530.49536157,1.0,20.0,0.5,False
I3,I,20,,,,,0.0,20.0,0.5,False
P1,P,21,-0.0006442997932564,-0.0014999799468984,-0.0021442797401548,20000000.0,1.0,20.0,0.5,False
P2,P,21,-0.0004269151964014,-0.0025335625687903,-0.0029604777651918,20000000.0,1.0,20.0,0.5,False
I1,I,21,,0.002533,0.002533,37206074.01736084,1.0,20.0,0.5,False
I2,I,21,,0.001267,0.001267,33436777.486715432,1.0,20.0,0.5,False
I3,I,21,,0.0019,0.0019,35135737.99383902,1.0,20.0,0.5,False
P1,P,22,-0.0006442425606467,-0.0017048009973145,-0.0023490435579612,20000000.0,1.0,20.0,0.5,False
P2,P,22,-0.0004257071771765,-0.0027845066758657,-0.0032102138530423,20000000.0,1.0,20.0,0.5,False
I1,I,22,,0.002533,0.002533,37606811.003674135,1.0,20.0,0.5,False
I2,I,22,,0.001267,0.001267,33806881.658967815,1.0,20.0,0.5,False
I3,I,22,,0.0019,0.0019,35363955.31068945,1.0,20.0,0.5,False
P1,P,23,-0.0006100374282831,-0.0018050608438517,-0.0024150982721348,20000000.0,1.0,20.0,0.5,False
P2,P,23,-0.0004046311470273,-0.0028798674291291,-0.0032844985761564,20000000.0,1.0,20.0,0.5,False
I1,I,23,,0.002533,0.002533,37501314.84376104,1.0,20.0,0.5,False
I2,I,23,,0.001267,0.001267,33710808.57568922,1.0,20.0,0.5,False
I3,I,23,,0.0019,0.0019,35209099.994507425,1.0,20.0,0.5,False
P1,P,24,-0.0005691836369507,-0.0018676095950718,-0.0024367932320226,20000000.0,1.0,20.0,0.5,False
P2,P,24,-0.0003796264042451,-0.0029207118036312,-0.0033003382078763,20000000.0,1.0,20.0,0.5,False
I1,I,24,,0.002533,0.002533,37259361.74425752,1.0,20.0,0.5,False
I2,I,24,,0.001267,0.001267,33487407.030203585,1.0,20.0,0.5,False
I3,I,24,,0.0019,0.0019,34948465.94410909,1.0,20.0,0.5,False
P1,P,25,-0.0005301934633397,-0.0019159667764151,-0.0024461602397548,20000000.0,1.0,20.0,0.5,False
P2,P,25,-0.0003556289652923,-0.0029413427164315,-0.0032969716817239,20000000.0,1.0,20.0,0.5,False
I1,I,25,,0.002533,0.002533,36991048.03141552,1.0,20.0,0.5,False
I2,I,25,,0.001267,0.001267,33239605.88243933,1.0,20.0,0.5,False
I3,I,25,,0.0019,0.0019,34673557.80223503,1.0,20.0,0.5,False
P1,P,26,-0.0004951601996065,-0.001957557976071,-0.0024527181756776,20000000.0,1.0,20.0,0.5,False
P2,P,26,-0.0003338131593451,-0.0029536406378458,-0.0032874537971909,20000000.0,1.0,20.0,0.5,False
I1,I,26,,0.002533,0.002533,36729379.966239005,1.0,20.0,0.5,False
I2,I,26,,0.001267,0.001267,32998259.03841423,1.0,20.0,0.5,False
I3,I,26,,0.0019,0.0019,34410897.131129466,1.0,20.0,0.5,False
P1,P,27,-0.0004641682386669,-0.0019948012110046,-0.0024589694496715,20000000.0,1.0,20.0,0.5,False
P2,P,27,-0.0003141921094618,-0.0029619878410845,-0.0032761799505464,20000000.0,1.0,20.0,0.5,False
I1,I,27,,0.002533,0.002533,36483103.18794711,1.0,20.0,0.5,False
I2,I,27,,0.001267,0.001267,32771446.12689737,1.0,20.0,0.5,False
I3,I,27,,0.0019,0.0019,34166501.0038543,1.0,20.0,0.5,False
P1,P,28,-0.0004367315548888,-0.0020285654113099,-0.0024652969661987,20000000.0,1.0,20.0,0.5,False
P2,P,28,-0.0002965198796392,-0.0029681809684372,-0.0032647008480765,20000000.0,1.0,20.0,0.5,False
I1,I,28,,0.002533,0.002533,36253790.2881292,1.0,20.0,0.5,False
I2,I,28,,0.001267,0.001267,32560545.316274624,1.0,20.0,0.5,False
I3,I,28,,0.0019,0.0019,33940630.30971897,1.0,20.0,0.5,False
P1,P,29,-0.0004122954076874,-0.0020593196856568,-0.0024716150933442,20000000.0,1.0,20.0,0.5,False
P2,P,29,-0.0002805592893239,-0.0029730351960446,-0.0032535944853686,20000000.0,1.0,20.0,0.5,False
I1,I,29,,0.002533,0.002533,36041037.08669569,1.0,20.0,0.5,False
I2,I,29,,0.001267,0.001267,32365129.944583785,1.0,20.0,0.5,False
I3,I,29,,0.0019,0.0019,33732190.20895533,1.0,20.0,0.5,False
P1,P,0,-0.0016212793357458,0.0,-0.0016212793357458,20000000.0,1.0,18.0,0.5,False
P2,P,0,-0.0019034995257132,0.0,-0.0019034995257132,20000000.0,1.0,18.0,0.5,False
I1,I,0,,0.002533,0.002533,40189871.29720092,1.0,18.0,0.5,False
I2,I,0,,0.001267,0.001267,36654942.34321034,1.0,18.0,0.5,False
I3,I,0,,,,,0.0,18.0,0.5,False
P1,P,1,-0.001501636314723,0.0,-0.001501636314723,20000000.0,1.0,18.0,0.5,False
P2,P,1,-0.0017470400237067,0.0,-0.0017470400237067,20000000.0,1.0,18.0,0.5,False
I1,I,1,,0.002533,0.002533,40242918.4566048,1.0,18.0,0.5,False
I2,I,1,,0.001267,0.001267,36663866.639836974,1.0,18.0,0.5,False
I3,I,1,,,,,0.0,18.0,0.5,False
P1,P,2,-0.001492829541189,0.0,-0.001492829541189,20000000.0,1.0,18.0,0.5,False
P2,P,2,-0.0017249606375624,0.0,-0.0017249606375624,20000000.0,1.0,18.0,0.5,False
I1,I,2,,0.002533,0.002533,40580299.81507061,1.0,18.0,0.5,False
I2,I,2,,0.001267,0.001267,36899162.93818008,1.0,18.0,0.5,False
I3,I,2,,,,,0.0,18.0,0.5,False
P1,P,3,-0.001512521867102,0.0,-0.001512521867102,20000000.0,1.0,18.0,0.5,False
P2,P,3,-0.0017402735244416,0.0,-0.0017402735244416,20000000.0,1.0,18.0,0.5,False
I1,I,3,,0.002533,0.002533,40828910.958140165,1.0,18.0,0.5,False
I2,I,3,,0.001267,0.001267,37084216.90147405,1.0,18.0,0.5,False
I3,I,3,,,,,0.0,18.0,0.5,False
P1,P,4,-0.0015405344529416,0.0,-0.0015405344529416,20000000.0,1.0,18.0,0.5,False
P2,P,4,-0.0017687754075148,0.0,-0.0017687754075148,20000000.0,1.0,18.0,0.5,False
I1,I,4,,0.002533,0.002533,41008433.46151792,1.0,18.0,0.5,False
I2,I,4,,0.001267,0.001267,37226562.687533855,1.0,18.0,0.5,False
I3,I,4,,,,,0.0,18.0,0.5,False
P1,P,5,-0.0016533132031781,0.0,-0.0016533132031781,20000000.0,1.0,18.0,0.5,False
P2,P,5,-0.001768083750664,-6.397042410441913e-05,-0.0018320541747684,20000000.0,1.0,18.0,0.5,False
I1,I,5,,0.002533,0.002533,41577600.23982868,1.0,18.0,0.5,False
I2,I,5,,0.001267,0.001267,37735735.87040266,1.0,18.0,0.5,False
I3,I,5,,,,,0.0,18.0,0.5,False
P1,P,6,-0.0017244038092041,0.0,-0.0017244038092041,20000000.0,1.0,18.0,0.5,False
P2,P,6,-0.0015531762236197,-0.0004006694971408,-0.0019538457207606,20000000.0,1.0,18.0,0.5,False
I1,I,6,,0.002533,0.002533,41665651.06657715,1.0,18.0,0.5,False
I2,I,6,,0.001267,0.001267,37773621.47240812,1.0,18.0,0.5,False
I3,I,6,,,,,0.0,18.0,0.5,False
P1,P,7,-0.0017304310455429,-1.2936817230304054e-06,-0.0017317247272659,20000000.0,1.0,18.0,0.5,False
P2,P,7,-0.0013308473732824,-0.0008037862967118,-0.0021346336699943,20000000.0,1.0,18.0,0.5,False
I1,I,7,,0.002533,0.002533,41362394.10121459,1.0,18.0,0.5,False
I2,I,7,,0.001267,0.001267,37431027.234295,1.0,18.0,0.5,False
I3,I,7,,,,,0.0,18.0,0.5,False
P1,P,8,-0.0016151103437654,-8.223242448219831e-05,-0.0016973427682476,20000000.0,1.0,18.0,0.5,False
P2,P,8,-0.0011535169502616,-0.0011180412544051,-0.0022715582046667,20000000.0,1.0,18.0,0.5,False
I1,I,8,,0.002533,0.002533,40822330.69447494,1.0,18.0,0.5,False
I2,I,8,,0.001267,0.001267,36877466.37917666,1.0,18.0,0.5,False
I3,I,8,,,,,0.0,18.0,0.5,False
P1,P,9,-0.0014598217768642,-0.0002669317073136,-0.0017267534841778,20000000.0,1.0,18.0,0.5,False
P2,P,9,-0.0010072088577064,-0.0013311047175892,-0.0023383135752956,20000000.0,1.0,18.0,0.5,False
I1,I,9,,0.002533,0.002533,40081402.49140975,1.0,18.0,0.5,False
I2,I,9,,0.001267,0.001267,36153947.04298202,1.0,18.0,0.5,False
I3,I,9,,,,,0.0,18.0,0.5,False
P1,P,10,-0.0013117222820095,-0.0004381144091153,-0.0017498366911249,20000000.0,1.0,18.0,0.5,False
P2,P,10,-0.0008833080023865,-0.0014661838139207,-0.0023494918163073,20000000.0,1.0,18.0,0.5,False
I1,I,10,,0.002533,0.002533,39248949.67978458,1.0,18.0,0.5,False
I2,I,10,,0.001267,0.001267,35355668.99696228,1.0,18.0,0.5,False
I3,I,10,,,,,0.0,18.0,0.5,False
P1,P,11,-0.0011772157452207,-0.0005629723088268,-0.0017401880540475,20000000.0,1.0,18.0,0.5,False
P2,P,11,-0.000779954762752,-0.0015534607343648,-0.0023334154971168,20000000.0,1.0,18.0,0.5,False
I1,I,11,,0.002533,0.002533,38447910.15726566,1.0,18.0,0.5,False
I2,I,11,,0.001267,0.001267,34591962.24002269,1.0,18.0,0.5,False
I3,I,11,,,,,0.0,18.0,0.5,False
P1,P,12,-0.0010562510209768,-0.000655971997548,-0.0017122230185248,20000000.0,1.0,18.0,0.5,False
P2,P,12,-0.0006954211662259,-0.0016159069587665,-0.0023113281249925,20000000.0,1.0,18.0,0.5,False
I1,I,12,,0.002533,0.002533,37741387.50786175,1.0,18.0,0.5,False
I2,I,12,,0.001267,0.001267,33920172.90965641,1.0,18.0,0.5,False
I3,I,12,,,,,0.0,18.0,0.5,False
P1,P,13,-0.0009542894608096,-0.0007297965213632,-0.0016840859821729,20000000.0,1.0,18.0,0.5,False
P2,P,13,-0.0006264157749481,-0.0016653324648093,-0.0022917482397575,20000000.0,1.0,18.0,0.5,False
I1,I,13,,0.002533,0.002533,37135337.7242488,1.0,18.0,0.5,False
I2,I,13,,0.001267,0.001267,33345759.448623564,1.0,18.0,0.5,False
I3,I,13,,,,,0.0,18.0,0.5,False
P1,P,14,-0.0008703043296107,-0.0007904509879014,-0.0016607553175122,20000000.0,1.0,18.0,0.5,False
P2,P,14,-0.0005695205779396,-0.0017068667402559,-0.0022763873181956,20000000.0,1.0,18.0,0.5,False
I1,I,14,,0.002533,0.002533,36615767.716016464,1.0,18.0,0.5,False
I2,I,14,,0.001267,0.001267,32855237.482113708,1.0,18.0,0.5,False
I3,I,14,,,,,0.0,18.0,0.5,False
P1,P,15,-0.0007991641258638,-0.0008432272888003,-0.0016423914146641,20000000.0,1.0,18.0,0.5,False
P2,P,15,-0.0005219807216062,-0.0017427655241215,-0.0022647462457278,20000000.0,1.0,18.0,0.5,False
I1,I,15,,0.002533,0.002533,36166208.71690221,1.0,18.0,0.5,False
I2,I,15,,0.001267,0.001267,32432679.809899773,1.0,18.0,0.5,False
I3,I,15,,,,,0.0,18.0,0.5,False
P1,P,16,-0.0007366969825345,-0.0008926634160939,-0.0016293603986285,20000000.0,1.0,18.0,0.5,False
P2,P,16,-0.0004816278396034,-0.0017737601584646,-0.002255387998068,20000000.0,1.0,18.0,0.5,False
I1,I,16,,0.002533,0.002533,35771092.21574085,1.0,18.0,0.5,False
I2,I,16,,0.001267,0.001267,32063144.318276763,1.0,18.0,0.5,False
I3,I,16,,,,,0.0,18.0,0.5,False
P1,P,17,-0.0006808638871577,-0.0009407352662311,-0.0016215991533888,20000000.0,1.0,18.0,0.5,False
P2,P,17,-0.0004467582590228,-0.0018002050237149,-0.0022469632827377,20000000.0,1.0,18.0,0.5,False
I1,I,17,,0.002533,0.002533,35417118.5249898,1.0,18.0,0.5,False
I2,I,17,,0.001267,0.001267,31733779.031057917,1.0,18.0,0.5,False
I3,I,17,,,,,0.0,18.0,0.5,False
P1,P,18,-0.0006309128459267,-0.000987501936923,-0.0016184147828498,20000000.0,1.0,18.0,0.5,False
P2,P,18,-0.0004161287999937,-0.0018223197537765,-0.0022384485537702,20000000.0,1.0,18.0,0.5,False
I1,I,18,,0.002533,0.002533,35094358.99821947,1.0,18.0,0.5,False
I2,I,18,,0.001267,0.001267,31434895.55823746,1.0,18.0,0.5,False
I3,I,18,,,,,0.0,18.0,0.5,False
P1,P,19,-0.0007286571471655,-0.0013839375590965,-0.002112594706262,20000000.0,1.0,18.0,0.5,False
P2,P,19,-0.0004778361381628,-0.0024851736237478,-0.0029630097619106,20000000.0,1.0,18.0,0.5,False
I1,I,19,,0.002533,0.002533,37792651.61926341,1.0,18.0,0.5,False
I2,I,19,,0.001267,0.001267,33979634.844151035,1.0,18.0,0.5,False
I3,I,19,,0.0019,0.0019,35703613.445333466,1.0,18.0,0.5,False
P1,P,20,-0.00072417825187,-0.0015976509704638,-0.0023218292223339,20000000.0,1.0,18.0,0.5,False
P2,P,20,-0.0004743783000141,-0.002752758169597,-0.0032271364696112,20000000.0,1.0,18.0,0.5,False
I1,I,20,,0.002533,0.002533,38209547.48915651,1.0,18.0,0.5,False
I2,I,20,,0.001267,0.001267,34363074.87759174,1.0,18.0,0.5,False
I3,I,20,,0.0019,0.0019,35941167.76920769,1.0,18.0,0.5,False
P1,P,21,-0.0006819634599368,-0.0017117977408872,-0.0023937612008241,20000000.0,1.0,18.0,0.5,False
P2,P,21,-0.0004493299176354,-0.0028623775013233,-0.0033117074189587,20000000.0,1.0,18.0,0.5,False
I1,I,21,,0.002533,0.002533,38088601.293954425,1.0,18.0,0.5,False
I2,I,21,,0.001267,0.001267,34251756.307104394,1.0,18.0,0.5,False
I3,I,21,,0.0019,0.0019,35769655.41866261,1.0,18.0,0.5,False
P1,P,22,-0.0006324059157726,-0.0017858136601278,-0.0024182195759005,20000000.0,1.0,18.0,0.5,False
P2,P,22,-0.0004198102237868,-0.0029118730743466,-0.0033316832981334,20000000.0,1.0,18.0,0.5,False
I1,I,22,,0.002533,0.002533,37812543.389894925,1.0,18.0,0.5,False
I2,I,22,,0.001267,0.001267,33995940.33136537,1.0,18.0,0.5,False
I3,I,22,,0.0019,0.0019,35475347.15646236,1.0,18.0,0.5,False
P1,P,23,-0.000585356518263,-0.0018435146449864,-0.0024288711632494,20000000.0,1.0,18.0,0.5,False
P2,P,23,-0.0003915302925307,-0.0029371116432234,-0.0033286419357541,20000000.0,1.0,18.0,0.5,False
I1,I,23,,0.002533,0.002533,37503380.86896216,1.0,18.0,0.5,False
I2,I,23,,0.001267,0.001267,33709655.07054387,1.0,18.0,0.5,False
I3,I,23,,0.0019,0.0019,35160613.06323617,1.0,18.0,0.5,False
P1,P,24,-0.0005433652644242,-0.0018928976625758,-0.002436262927,20000000.0,1.0,18.0,0.5,False
P2,P,24,-0.0003659831431375,-0.0029515561756263,-0.0033175393187638,20000000.0,1.0,18.0,0.5,False
I1,I,24,,0.002533,0.002533,37200909.17484792,1.0,18.0,0.5,False
I2,I,24,,0.001267,0.001267,33430077.792525776,1.0,18.0,0.5,False
I3,I,24,,0.0019,0.0019,34858376.25828758,1.0,18.0,0.5,False
P1,P,25,-0.0005066103906112,-0.0019367676077835,-0.0024433779983948,20000000.0,1.0,18.0,0.5,False
